URLs,Path_Details
https://www.timeout.com/san-francisco/sitemap.xml.gz,"['san-francisco', 'sitemap.xml.gz']"
https://www.timeout.cat/girona/ca/sitemap.xml.gz,"['https:', '', 'www.timeout.cat', 'girona', 'ca', 'sitemap.xml.gz']"
https://www.timeout.com/girona/sitemap.xml.gz,"['girona', 'sitemap.xml.gz']"
https://www.timeout.com/austin/sitemap.xml.gz,"['austin', 'sitemap.xml.gz']"
https://www.timeout.com/johannesburg/sitemap.xml.gz,"['johannesburg', 'sitemap.xml.gz']"
https://www.timeout.com/louisiana/sitemap.xml.gz,"['louisiana', 'sitemap.xml.gz']"
https://www.timeout.com/halifax/sitemap.xml.gz,"['halifax', 'sitemap.xml.gz']"
https://www.timeout.com/new-mexico/sitemap.xml.gz,"['new-mexico', 'sitemap.xml.gz']"
https://www.timeout.com/jacksonville/sitemap.xml.gz,"['jacksonville', 'sitemap.xml.gz']"
https://www.timeout.com/surrey/sitemap.xml.gz,"['surrey', 'sitemap.xml.gz']"
https://www.timeout.com/montana/sitemap.xml.gz,"['montana', 'sitemap.xml.gz']"
https://www.timeout.com/bologna/sitemap.xml.gz,"['bologna', 'sitemap.xml.gz']"
https://www.timeout.com/plymouth/sitemap.xml.gz,"['plymouth', 'sitemap.xml.gz']"
https://www.timeout.com/asheville/sitemap.xml.gz,"['asheville', 'sitemap.xml.gz']"
https://www.timeout.com/missouri/sitemap.xml.gz,"['missouri', 'sitemap.xml.gz']"
https://www.timeout.com/hilton-head-island/sitemap.xml.gz,"['hilton-head-island', 'sitemap.xml.gz']"
https://www.timeout.com/ludlow/sitemap.xml.gz,"['ludlow', 'sitemap.xml.gz']"
https://www.timeout.com/naperville/sitemap.xml.gz,"['naperville', 'sitemap.xml.gz']"
https://www.timeout.com/hamilton/sitemap.xml.gz,"['hamilton', 'sitemap.xml.gz']"
https://www.timeout.com/big-bear/sitemap.xml.gz,"['big-bear', 'sitemap.xml.gz']"
https://www.timeout.com/alberta/sitemap.xml.gz,"['alberta', 'sitemap.xml.gz']"
https://www.timeout.com/isle-of-skye/sitemap.xml.gz,"['isle-of-skye', 'sitemap.xml.gz']"
https://www.timeout.com/evanston/sitemap.xml.gz,"['evanston', 'sitemap.xml.gz']"
https://www.timeout.com/france/sitemap.xml.gz,"['france', 'sitemap.xml.gz']"
https://www.timeout.com/broadstairs/sitemap.xml.gz,"['broadstairs', 'sitemap.xml.gz']"
https://www.timeout.com/nebraska/sitemap.xml.gz,"['nebraska', 'sitemap.xml.gz']"
https://www.timeout.com/detroit/sitemap.xml.gz,"['detroit', 'sitemap.xml.gz']"
https://www.timeout.com/easton/sitemap.xml.gz,"['easton', 'sitemap.xml.gz']"
https://www.timeout.com/oklahoma/sitemap.xml.gz,"['oklahoma', 'sitemap.xml.gz']"
https://www.timeout.com/buffalo/sitemap.xml.gz,"['buffalo', 'sitemap.xml.gz']"
https://www.timeout.com/kingham/sitemap.xml.gz,"['kingham', 'sitemap.xml.gz']"
https://www.timeout.com/marlow/sitemap.xml.gz,"['marlow', 'sitemap.xml.gz']"
https://www.timeout.com/maldon/sitemap.xml.gz,"['maldon', 'sitemap.xml.gz']"
https://www.timeout.com/new-hampshire/sitemap.xml.gz,"['new-hampshire', 'sitemap.xml.gz']"
https://www.timeout.com/seychelles/sitemap.xml.gz,"['seychelles', 'sitemap.xml.gz']"
https://www.timeout.com/rosemont/sitemap.xml.gz,"['rosemont', 'sitemap.xml.gz']"
https://www.timeout.com/ensenada/sitemap.xml.gz,"['ensenada', 'sitemap.xml.gz']"
https://www.timeout.com/clearwater/sitemap.xml.gz,"['clearwater', 'sitemap.xml.gz']"
https://www.timeout.com/abergavenny/sitemap.xml.gz,"['abergavenny', 'sitemap.xml.gz']"
https://www.timeout.com/norwich/sitemap.xml.gz,"['norwich', 'sitemap.xml.gz']"
https://www.timeout.com/czech-republic/sitemap.xml.gz,"['czech-republic', 'sitemap.xml.gz']"
https://www.timeout.com/minneapolis/sitemap.xml.gz,"['minneapolis', 'sitemap.xml.gz']"
https://www.timeout.com/washington-dc/sitemap.xml.gz,"['washington-dc', 'sitemap.xml.gz']"
https://www.timeout.com/havana/sitemap.xml.gz,"['havana', 'sitemap.xml.gz']"
https://www.timeout.com/california/sitemap.xml.gz,"['california', 'sitemap.xml.gz']"
https://www.timeout.com/krabi/sitemap.xml.gz,"['krabi', 'sitemap.xml.gz']"
https://www.timeout.com/oxfordshire/sitemap.xml.gz,"['oxfordshire', 'sitemap.xml.gz']"
https://www.timeout.com/indianapolis/sitemap.xml.gz,"['indianapolis', 'sitemap.xml.gz']"
https://www.timeout.com/windsor/sitemap.xml.gz,"['windsor', 'sitemap.xml.gz']"
https://www.timeout.com/newbury/sitemap.xml.gz,"['newbury', 'sitemap.xml.gz']"
https://www.timeout.com/manila/sitemap.xml.gz,"['manila', 'sitemap.xml.gz']"
https://www.timeout.com/cotswolds/sitemap.xml.gz,"['cotswolds', 'sitemap.xml.gz']"
https://www.timeout.com/helsinki/sitemap.xml.gz,"['helsinki', 'sitemap.xml.gz']"
https://www.timeout.com/scotland/sitemap.xml.gz,"['scotland', 'sitemap.xml.gz']"
https://www.timeout.com/wiltshire/sitemap.xml.gz,"['wiltshire', 'sitemap.xml.gz']"
https://www.timeout.com/berlin/sitemap.xml.gz,"['berlin', 'sitemap.xml.gz']"
https://www.timeout.com/es/berlin/sitemap.xml.gz,"['es', 'berlin', 'sitemap.xml.gz']"
https://www.timeout.com/belgrade/sitemap.xml.gz,"['belgrade', 'sitemap.xml.gz']"
https://www.timeout.com/penang/sitemap.xml.gz,"['penang', 'sitemap.xml.gz']"
https://www.timeout.com/benidorm/sitemap.xml.gz,"['benidorm', 'sitemap.xml.gz']"
https://www.timeout.com/sarasota/sitemap.xml.gz,"['sarasota', 'sitemap.xml.gz']"
https://www.timeout.com/essex/sitemap.xml.gz,"['essex', 'sitemap.xml.gz']"
https://www.timeout.com/alaska/sitemap.xml.gz,"['alaska', 'sitemap.xml.gz']"
https://www.timeout.com/park-city/sitemap.xml.gz,"['park-city', 'sitemap.xml.gz']"
https://www.timeout.com/lavenham/sitemap.xml.gz,"['lavenham', 'sitemap.xml.gz']"
https://www.timeout.com/germany/sitemap.xml.gz,"['germany', 'sitemap.xml.gz']"
https://www.timeout.com/saskatoon/sitemap.xml.gz,"['saskatoon', 'sitemap.xml.gz']"
https://www.timeout.com/minnesota/sitemap.xml.gz,"['minnesota', 'sitemap.xml.gz']"
https://www.timeout.com/manitoba/sitemap.xml.gz,"['manitoba', 'sitemap.xml.gz']"
https://www.timeout.com/harrogate/sitemap.xml.gz,"['harrogate', 'sitemap.xml.gz']"
https://www.timeout.com/pittsburgh/sitemap.xml.gz,"['pittsburgh', 'sitemap.xml.gz']"
https://www.timeout.com/west-virginia/sitemap.xml.gz,"['west-virginia', 'sitemap.xml.gz']"
https://www.timeout.com/es/espana/sitemap.xml.gz,"['es', 'espana', 'sitemap.xml.gz']"
https://www.timeout.com/spain/sitemap.xml.gz,"['spain', 'sitemap.xml.gz']"
https://www.timeout.com/berkeley/sitemap.xml.gz,"['berkeley', 'sitemap.xml.gz']"
https://www.timeout.com/china/sitemap.xml.gz,"['china', 'sitemap.xml.gz']"
https://www.timeout.com/st-paul/sitemap.xml.gz,"['st-paul', 'sitemap.xml.gz']"
https://www.timeout.com/flagstaff/sitemap.xml.gz,"['flagstaff', 'sitemap.xml.gz']"
https://www.timeout.com/gower-peninsula/sitemap.xml.gz,"['gower-peninsula', 'sitemap.xml.gz']"
https://www.timeout.com/vancouver/sitemap.xml.gz,"['vancouver', 'sitemap.xml.gz']"
https://www.timeout.com/san-jose/sitemap.xml.gz,"['san-jose', 'sitemap.xml.gz']"
https://www.timeout.com/turkiye/sitemap.xml.gz,"['turkiye', 'sitemap.xml.gz']"
https://www.timeout.com/queenstown/sitemap.xml.gz,"['queenstown', 'sitemap.xml.gz']"
https://www.timeout.com/deal/sitemap.xml.gz,"['deal', 'sitemap.xml.gz']"
https://www.timeout.com/kent/sitemap.xml.gz,"['kent', 'sitemap.xml.gz']"
https://www.timeout.com/fowey/sitemap.xml.gz,"['fowey', 'sitemap.xml.gz']"
https://www.timeout.com/turville/sitemap.xml.gz,"['turville', 'sitemap.xml.gz']"
https://www.timeout.com/new-zealand/sitemap.xml.gz,"['new-zealand', 'sitemap.xml.gz']"
https://www.timeout.com/monaco/sitemap.xml.gz,"['monaco', 'sitemap.xml.gz']"
https://www.timeout.com/cozumel/sitemap.xml.gz,"['cozumel', 'sitemap.xml.gz']"
https://www.timeout.com/san-diego/sitemap.xml.gz,"['san-diego', 'sitemap.xml.gz']"
https://www.timeout.com/europe/sitemap.xml.gz,"['europe', 'sitemap.xml.gz']"
https://www.timeout.com/southwold/sitemap.xml.gz,"['southwold', 'sitemap.xml.gz']"
https://www.timeout.com/sussex/sitemap.xml.gz,"['sussex', 'sitemap.xml.gz']"
https://www.timeout.com/hong-kong/sitemap.xml.gz,"['hong-kong', 'sitemap.xml.gz']"
https://www.timeout.com.hk/hong-kong/hk/sitemap.xml.gz,"['https:', '', 'www.timeout.com.hk', 'hong-kong', 'hk', 'sitemap.xml.gz']"
https://www.timeout.com/langkawi/sitemap.xml.gz,"['langkawi', 'sitemap.xml.gz']"
https://www.timeout.com/berkshire/sitemap.xml.gz,"['berkshire', 'sitemap.xml.gz']"
https://www.timeout.com/denmark/sitemap.xml.gz,"['denmark', 'sitemap.xml.gz']"
